"count","temp","windspeed","month","humidity"
165,12.3,6.0032,12,56
121,10.66,0,12,81
71,10.66,0,12,70
45,9.84,0,12,75
17,9.02,0,12,80
4,8.2,0,12,80
2,8.2,0,12,80
3,7.38,0,12,80
4,8.2,0,12,80
20,7.38,0,12,86
92,8.2,0,12,80
223,6.56,11.0014,12,80
400,8.2,7.0015,12,69
233,10.66,11.0014,12,60
102,12.3,11.0014,12,52
124,13.94,16.9979,12,46
167,14.76,23.9994,12,43
127,16.4,22.0028,12,37
134,16.4,16.9979,12,37
151,16.4,16.9979,12,35
207,15.58,16.9979,12,37
398,14.76,12.998,12,40
382,13.94,15.0013,12,42
267,13.12,11.0014,12,49
161,13.12,11.0014,12,49
139,12.3,11.0014,12,52
107,12.3,11.0014,12,52
59,10.66,0,12,70
22,10.66,0,12,75
8,10.66,0,12,75
2,10.66,0,12,75
3,11.48,0,12,65
4,10.66,0,12,75
26,10.66,0,12,81
87,10.66,0,12,87
247,11.48,0,12,75
467,10.66,0,12,87
239,12.3,0,12,61
142,13.12,0,12,57
115,13.94,0,12,55
144,14.76,6.0032,12,57
133,14.76,7.0015,12,57
151,15.58,6.0032,12,54
167,15.58,7.0015,12,54
245,15.58,7.0015,12,54
396,14.76,7.0015,12,57
390,14.76,11.0014,12,62
268,14.76,7.0015,12,62
175,13.94,7.0015,12,66
154,13.94,11.0014,12,66
104,13.94,11.0014,12,66
51,13.12,11.0014,12,70
50,13.12,11.0014,12,70
20,13.12,11.0014,12,70
7,13.12,8.9981,12,70
3,13.12,8.9981,12,70
6,13.12,15.0013,12,70
24,13.12,19.0012,12,70
92,13.12,12.998,12,66
258,13.12,12.998,12,70
457,13.94,15.0013,12,66
280,14.76,19.0012,12,62
109,16.4,19.9995,12,58
135,16.4,27.9993,12,62
157,18.86,32.9975,12,59
164,20.5,23.9994,12,55
132,21.32,22.0028,12,52
82,21.32,15.0013,12,55
131,18.86,11.0014,12,72
324,21.32,19.0012,12,59
377,21.32,19.9995,12,59
287,21.32,19.0012,12,59
221,21.32,22.0028,12,59
155,20.5,19.9995,12,63
124,21.32,22.0028,12,63
114,21.32,22.0028,12,63
72,20.5,22.0028,12,72
31,20.5,15.0013,12,72
23,19.68,7.0015,12,77
5,18.86,8.9981,12,82
5,20.5,12.998,12,59
26,19.68,26.0027,12,44
82,18.04,19.9995,12,33
231,15.58,19.9995,12,46
459,14.76,27.9993,12,46
243,14.76,26.0027,12,46
132,13.94,19.9995,12,46
144,13.94,19.9995,12,42
173,13.94,23.9994,12,42
137,13.94,23.9994,12,39
128,13.94,15.0013,12,42
153,13.12,19.9995,12,45
224,13.12,15.0013,12,45
365,13.12,19.0012,12,45
295,13.12,16.9979,12,45
214,13.12,15.0013,12,45
152,13.12,12.998,12,45
102,13.12,11.0014,12,45
106,12.3,11.0014,12,49
75,12.3,8.9981,12,49
62,12.3,19.0012,12,49
43,12.3,16.9979,12,52
58,11.48,15.0013,12,56
26,10.66,12.998,12,60
9,9.84,11.0014,12,65
9,10.66,12.998,12,60
17,10.66,19.0012,12,56
20,10.66,15.0013,12,56
59,10.66,15.0013,12,56
100,10.66,16.9979,12,56
181,10.66,19.0012,12,52
209,11.48,22.0028,12,45
244,11.48,19.0012,12,45
236,11.48,16.9979,12,48
237,11.48,23.9994,12,45
228,11.48,19.0012,12,45
222,11.48,15.0013,12,45
165,10.66,15.0013,12,48
157,10.66,26.0027,12,48
106,9.84,22.0028,12,65
106,9.02,16.9979,12,69
96,8.2,11.0014,12,75
80,8.2,11.0014,12,75
69,8.2,0,12,75
71,8.2,8.9981,12,75
46,8.2,7.0015,12,69
41,9.02,7.0015,12,55
18,9.02,15.0013,12,55
1,9.02,15.0013,12,55
5,8.2,7.0015,12,59
3,8.2,8.9981,12,59
12,8.2,11.0014,12,59
32,8.2,0,12,69
81,9.02,11.0014,12,64
129,9.84,16.9979,12,60
188,9.84,15.0013,12,60
228,10.66,15.0013,12,60
228,12.3,19.9995,12,49
219,12.3,19.0012,12,49
207,13.12,19.0012,12,45
234,11.48,16.9979,12,48
136,11.48,11.0014,12,46
138,11.48,12.998,12,45
135,10.66,8.9981,12,52
104,9.84,7.0015,12,60
89,9.02,0,12,64
49,9.02,12.998,12,75
37,8.2,7.0015,12,75
17,8.2,6.0032,12,75
11,7.38,6.0032,12,80
3,7.38,6.0032,12,80
3,6.56,6.0032,12,86
4,6.56,8.9981,12,86
21,5.74,7.0015,12,93
68,6.56,7.0015,12,86
191,7.38,7.0015,12,74
397,8.2,12.998,12,75
183,9.02,15.0013,12,69
108,9.84,12.998,12,67
127,10.66,16.9979,12,65
141,12.3,22.0028,12,61
142,13.94,22.0028,12,49
137,14.76,15.0013,12,46
159,15.58,11.0014,12,46
208,16.4,16.9979,12,40
378,15.58,12.998,12,46
354,14.76,12.998,12,50
251,14.76,11.0014,12,53
206,16.4,11.0014,12,40
127,14.76,8.9981,12,53
107,14.76,11.0014,12,57
60,14.76,11.0014,12,53
48,14.76,0,1,66
93,14.76,8.9981,1,66
75,13.12,0,1,76
52,12.3,0,1,81
8,11.48,6.0032,1,81
5,11.48,7.0015,1,81
2,10.66,8.9981,1,93
7,10.66,11.0014,1,93
14,10.66,7.0015,1,87
40,10.66,7.0015,1,93
70,12.3,7.0015,1,81
138,13.94,8.9981,1,76
201,16.4,19.0012,1,62
223,17.22,19.0012,1,58
267,18.04,19.9995,1,54
265,18.86,19.9995,1,51
215,18.04,19.9995,1,54
111,19.68,11.0014,1,48
106,18.86,16.9979,1,59
105,17.22,26.0027,1,67
83,18.04,19.9995,1,62
71,18.04,16.9979,1,67
66,18.86,27.9993,1,55
29,18.04,19.9995,1,51
39,16.4,31.0009,1,40
12,14.76,27.9993,1,43
7,14.76,30.0026,1,34
4,11.48,22.0028,1,45
4,11.48,22.0028,1,45
14,10.66,26.0027,1,41
16,9.84,26.0027,1,32
53,9.84,16.9979,1,35
68,9.84,0,1,35
109,10.66,19.0012,1,35
175,10.66,32.9975,1,35
202,11.48,16.9979,1,36
176,12.3,19.9995,1,36
151,12.3,27.9993,1,36
168,11.48,30.0026,1,38
154,10.66,27.9993,1,35
153,10.66,26.0027,1,35
126,10.66,16.9979,1,33
93,9.84,15.0013,1,38
88,9.84,15.0013,1,41
66,9.84,22.0028,1,41
39,9.02,19.0012,1,44
34,9.02,16.9979,1,44
13,8.2,16.9979,1,51
6,7.38,15.0013,1,55
3,7.38,16.9979,1,51
2,6.56,19.0012,1,55
5,6.56,16.9979,1,55
12,5.74,12.998,1,54
85,5.74,19.0012,1,59
170,5.74,16.9979,1,59
354,6.56,19.0012,1,55
153,6.56,19.0012,1,50
60,6.56,31.0009,1,47
75,7.38,35.0008,1,37
74,7.38,35.0008,1,37
73,7.38,43.9989,1,34
79,6.56,35.0008,1,43
77,6.56,27.9993,1,37
136,5.74,39.0007,1,39
245,5.74,31.0009,1,26
224,5.74,35.0008,1,26
156,4.92,27.9993,1,28
115,4.92,16.9979,1,33
68,4.1,15.0013,1,36
33,4.1,16.9979,1,46
18,4.1,26.0027,1,46
9,3.28,22.0028,1,42
3,1.64,19.9995,1,38
1,0.82,19.0012,1,34
1,0.82,19.0012,1,34
2,0.82,12.998,1,41
14,0.82,12.998,1,41
59,0.82,11.0014,1,41
152,0.82,12.998,1,44
315,0.82,8.9981,1,44
180,1.64,8.9981,1,45
64,2.46,0,1,45
46,3.28,6.0032,1,42
84,4.1,12.998,1,46
91,5.74,16.9979,1,43
75,5.74,16.9979,1,46
90,7.38,22.0028,1,37
131,7.38,19.0012,1,40
281,8.2,12.998,1,40
289,8.2,8.9981,1,37
184,8.2,7.0015,1,40
123,8.2,12.998,1,40
90,8.2,0,1,44
52,8.2,6.0032,1,47
32,8.2,7.0015,1,44
14,9.02,12.998,1,47
5,8.2,6.0032,1,51
4,8.2,6.0032,1,51
4,8.2,0,1,61
5,8.2,6.0032,1,59
26,8.2,6.0032,1,59
78,8.2,8.9981,1,75
215,8.2,6.0032,1,69
388,8.2,0,1,75
227,9.02,0,1,69
86,9.84,6.0032,1,52
84,12.3,0,1,49
120,12.3,16.9979,1,49
118,13.94,19.9995,1,42
117,13.94,19.0012,1,39
119,14.76,19.0012,1,34
197,14.76,19.0012,1,34
412,14.76,12.998,1,34
383,13.94,11.0014,1,36
265,13.94,6.0032,1,34
177,12.3,0,1,49
97,10.66,8.9981,1,60
71,10.66,11.0014,1,60
60,9.84,7.0015,1,70
25,9.02,6.0032,1,75
8,9.02,0,1,75
5,9.02,11.0014,1,69
4,9.02,7.0015,1,69
3,9.02,8.9981,1,69
13,8.2,8.9981,1,80
70,9.02,7.0015,1,73
205,9.84,0,1,65
447,9.84,8.9981,1,70
241,9.84,11.0014,1,70
116,10.66,12.998,1,65
138,12.3,11.0014,1,56
191,14.76,16.9979,1,50
204,16.4,19.0012,1,43
178,18.86,12.998,1,36
222,21.32,16.9979,1,27
294,21.32,19.0012,1,27
476,18.86,15.0013,1,36
419,20.5,16.9979,1,29
272,18.86,19.0012,1,33
177,17.22,12.998,1,41
154,16.4,15.0013,1,43
135,14.76,12.998,1,50
101,14.76,0,1,50
79,14.76,11.0014,1,50
62,15.58,11.0014,1,46
38,14.76,7.0015,1,50
20,13.12,7.0015,1,57
10,13.12,6.0032,1,57
9,10.66,7.0015,1,75
7,10.66,7.0015,1,75
20,9.02,12.998,1,87
64,9.84,7.0015,1,75
130,9.02,8.9981,1,80
203,11.48,6.0032,1,75
324,13.94,15.0013,1,57
376,16.4,15.0013,1,43
445,18.04,12.998,1,44
512,20.5,19.0012,1,42
449,23.78,19.9995,1,37
401,22.96,19.0012,1,37
322,22.14,8.9981,1,43
297,22.14,8.9981,1,45
215,21.32,7.0015,1,42
170,20.5,16.9979,1,39
140,18.04,15.0013,1,44
109,18.04,16.9979,1,38
119,17.22,15.0013,1,38
91,15.58,19.0012,1,40
72,13.94,12.998,1,42
67,14.76,19.0012,1,37
32,13.94,8.9981,1,42
6,13.12,16.9979,1,49
2,13.12,7.0015,1,49
2,12.3,0,1,52
24,12.3,0,1,52
57,12.3,8.9981,1,52
125,13.12,8.9981,1,53
208,13.94,11.0014,1,49
256,14.76,15.0013,1,46
351,15.58,15.0013,1,43
343,16.4,19.9995,1,37
328,16.4,12.998,1,40
330,16.4,19.0012,1,37
314,16.4,19.9995,1,37
219,15.58,15.0013,1,40
181,13.94,15.0013,1,46
112,13.12,12.998,1,49
126,12.3,11.0014,1,52
91,11.48,15.0013,1,56
58,10.66,7.0015,1,60
30,10.66,16.9979,1,56
15,9.84,15.0013,1,60
5,9.84,8.9981,1,60
5,9.84,8.9981,1,56
3,9.84,11.0014,1,52
4,9.02,7.0015,1,64
21,8.2,6.0032,1,64
88,9.02,8.9981,1,60
240,9.02,7.0015,1,60
420,9.02,6.0032,1,55
197,9.02,0,1,64
108,9.84,0,1,60
88,10.66,6.0032,1,56
103,10.66,7.0015,1,56
80,10.66,7.0015,1,56
50,9.02,11.0014,1,75
69,9.02,11.0014,1,75
49,9.02,6.0032,1,87
152,9.02,0,1,87
164,8.2,6.0032,1,86
190,8.2,6.0032,1,93
132,8.2,6.0032,1,86
79,8.2,0,1,93
62,8.2,7.0015,1,92
52,9.02,7.0015,1,87
14,9.02,7.0015,1,87
5,9.02,7.0015,1,93
4,9.02,11.0014,1,87
4,8.2,11.0014,1,86
23,16.4,15.0013,1,47
79,7.38,12.998,1,93
222,7.38,11.0014,1,93
471,7.38,11.0014,1,93
195,7.38,11.0014,1,93
83,7.38,11.0014,1,93
101,17.22,19.9995,1,38
140,17.22,19.9995,1,38
178,17.22,19.9995,1,38
106,17.22,19.9995,1,38
136,17.22,19.9995,1,38
240,17.22,23.9994,1,38
460,17.22,16.9979,1,38
385,16.4,7.0015,1,40
281,15.58,7.0015,1,46
200,13.94,7.0015,1,53
116,13.12,6.0032,1,66
114,12.3,6.0032,1,70
41,10.66,7.0015,1,81
28,10.66,0,1,81
7,9.84,6.0032,1,87
5,8.2,11.0014,1,85
4,9.02,0,1,80
2,8.2,8.9981,1,80
22,8.2,8.9981,1,80
74,8.2,8.9981,1,86
256,8.2,8.9981,1,80
499,8.2,7.0015,1,82
225,8.2,8.9981,1,86
97,9.84,8.9981,1,87
99,10.66,6.0032,1,87
55,12.3,0,1,81
65,13.12,0,1,76
73,13.12,7.0015,1,81
79,13.94,6.0032,1,87
118,13.94,16.9979,1,87
134,13.94,15.0013,1,87
98,13.94,12.998,1,87
93,13.12,15.0013,1,93
57,13.12,11.0014,1,93
29,13.94,15.0013,1,87
49,13.94,12.998,1,87
9,13.94,15.0013,1,87
3,13.94,12.998,1,93
3,14.76,12.998,1,93
2,14.76,16.9979,1,93
3,14.76,16.9979,1,93
2,14.76,12.998,1,93
16,13.94,6.0032,1,93
89,14.76,8.9981,1,93
220,13.94,19.0012,1,87
508,13.12,12.998,1,81
230,13.12,7.0015,1,81
90,13.94,7.0015,1,81
119,13.94,7.0015,1,81
144,13.94,7.0015,1,81
183,17.22,11.0014,1,77
156,17.22,11.0014,1,77
188,18.04,8.9981,1,72
281,18.86,12.998,1,67
495,18.86,11.0014,1,63
421,18.04,12.998,1,67
330,17.22,11.0014,1,71
240,17.22,12.998,1,71
174,18.04,8.9981,1,67
133,15.58,19.9995,1,76
67,16.4,22.0028,1,76
42,16.4,19.0012,1,71
12,15.58,19.9995,1,76
14,16.4,23.9994,1,76
7,14.76,16.9979,1,87
3,13.12,32.9975,1,70
21,12.3,36.9974,1,70
73,10.66,15.0013,1,75
177,10.66,15.0013,1,60
419,9.84,23.9994,1,52
214,9.02,26.0027,1,47
103,9.84,30.0026,1,44
114,9.84,40.9973,1,38
154,9.84,32.9975,1,38
154,10.66,35.0008,1,33
129,10.66,36.9974,1,33
138,10.66,39.0007,1,33
233,11.48,31.0009,1,30
332,11.48,27.9993,1,33
301,10.66,19.9995,1,38
206,10.66,19.0012,1,38
136,9.84,11.0014,1,41
102,9.84,19.0012,1,41
65,8.2,22.0028,1,47
65,7.38,12.998,1,47
44,6.56,7.0015,1,47
50,6.56,12.998,1,47
38,6.56,11.0014,1,47
20,5.74,7.0015,1,54
3,5.74,8.9981,1,50
4,5.74,8.9981,1,50
5,5.74,0,1,50
24,5.74,8.9981,1,50
92,4.92,7.0015,1,54
81,5.74,7.0015,1,50
149,6.56,0,1,47
178,8.2,12.998,1,40
219,9.02,16.9979,1,41
220,9.02,19.0012,1,44
231,9.84,19.9995,1,41
226,9.84,19.9995,1,38
206,9.84,15.0013,1,38
144,9.84,16.9979,1,41
143,9.02,12.998,1,41
102,8.2,15.0013,1,47
103,8.2,16.9979,1,44
69,7.38,16.9979,1,43
66,6.56,23.9994,1,47
76,6.56,15.0013,1,47
59,6.56,22.0028,1,47
42,6.56,19.9995,1,47
43,6.56,19.0012,1,47
25,6.56,26.0027,1,48
6,6.56,26.0027,1,47
5,6.56,22.0028,1,47
8,5.74,19.0012,1,50
17,4.92,19.0012,1,54
36,4.92,15.0013,1,54
90,4.92,12.998,1,54
126,5.74,19.0012,1,54
165,6.56,15.0013,1,47
234,7.38,19.9995,1,40
224,8.2,19.0012,1,34
188,8.2,23.9994,1,32
206,9.02,12.998,1,27
205,9.02,19.9995,1,29
146,9.02,16.9979,1,25
120,7.38,15.0013,1,29
110,6.56,11.0014,1,37
95,6.56,7.0015,1,37
72,6.56,11.0014,1,40
60,7.38,6.0032,1,37
29,6.56,6.0032,1,43
25,5.74,8.9981,1,46
20,5.74,7.0015,1,43
17,5.74,0,1,46
3,4.92,0,1,50
8,4.92,7.0015,1,58
6,4.92,6.0032,1,54
13,4.1,6.0032,1,54
33,4.1,7.0015,1,54
78,4.1,11.0014,1,58
96,4.1,11.0014,1,58
126,5.74,12.998,1,59
179,6.56,16.9979,1,59
185,8.2,22.0028,1,55
228,9.84,27.9993,1,41
181,9.84,26.0027,1,44
192,10.66,30.0026,1,44
180,10.66,23.9994,1,44
193,10.66,22.0028,1,48
181,10.66,22.0028,1,52
144,10.66,19.0012,1,56
90,10.66,19.0012,1,60
49,11.48,22.0028,1,52
43,12.3,23.9994,1,49
28,10.66,19.9995,1,70
12,10.66,22.0028,1,70
2,11.48,23.9994,1,65
12,11.48,16.9979,1,75
2,13.12,22.0028,1,66
13,13.12,22.0028,1,66
57,12.3,16.9979,1,75
126,12.3,15.0013,1,81
93,12.3,19.0012,1,81
68,13.12,16.9979,1,81
62,12.3,16.9979,1,87
75,13.94,7.0015,1,87
86,13.12,19.0012,1,87
103,15.58,22.0028,1,76
132,18.04,32.9975,1,62
129,18.04,32.9975,1,62
219,18.86,36.9974,1,63
462,18.86,30.0026,1,63
463,18.86,30.0026,1,63
308,18.86,27.9993,1,63
180,18.86,23.9994,1,63
180,18.86,31.0009,1,67
90,18.86,26.0027,1,72
61,18.86,26.0027,1,72
17,18.86,22.0028,1,77
10,18.86,22.0028,1,77
2,18.04,32.9975,1,51
4,18.04,32.9975,1,51
1,13.94,35.0008,1,46
29,13.94,35.0008,1,46
88,13.94,35.0008,1,36
263,13.12,23.9994,1,42
489,12.3,27.9993,1,52
202,11.48,22.0028,1,52
93,12.3,31.0009,1,42
114,12.3,26.0027,1,42
161,12.3,32.9975,1,39
130,12.3,31.0009,1,42
105,12.3,26.0027,1,33
130,12.3,35.0008,1,33
176,11.48,35.0008,1,30
346,10.66,30.0026,1,33
355,9.84,23.9994,1,32
256,9.02,26.0027,1,37
165,9.02,16.9979,1,37
124,8.2,27.9993,1,40
78,7.38,16.9979,1,47
38,6.56,19.9995,1,47
16,5.74,12.998,1,50
5,5.74,11.0014,1,50
3,5.74,8.9981,1,50
4,4.92,7.0015,1,54
1,4.92,7.0015,1,54
19,4.92,16.9979,1,55
86,4.92,11.0014,1,54
206,4.92,6.0032,1,54
423,4.92,7.0015,1,54
210,4.92,0,1,54
108,5.74,0,1,59
99,6.56,11.0014,1,55
111,8.2,12.998,1,51
124,9.02,19.0012,1,47
119,9.84,12.998,1,44
127,10.66,19.9995,1,44
193,10.66,22.0028,1,41
385,10.66,22.0028,1,44
361,10.66,22.0028,1,44
234,10.66,19.9995,1,48
191,10.66,30.0026,1,52
121,10.66,23.9994,1,44
90,10.66,27.9993,1,44
56,10.66,22.0028,1,48
31,18.04,19.0012,2,38
4,18.04,19.0012,2,41
7,18.04,19.0012,2,44
3,18.04,12.998,2,44
1,16.4,11.0014,2,50
18,16.4,11.0014,2,50
67,16.4,11.0014,2,54
208,15.58,6.0032,2,62
520,14.76,7.0015,2,73
276,14.76,12.998,2,71
133,16.4,8.9981,2,62
143,16.4,11.0014,2,58
179,18.04,7.0015,2,54
186,18.86,15.0013,2,47
192,25.42,15.0013,2,33
194,24.6,19.0012,2,35
283,24.6,15.0013,2,40
539,23.78,12.998,2,43
526,22.96,11.0014,2,46
335,22.14,19.0012,2,52
264,21.32,11.0014,2,52
233,21.32,11.0014,2,52
140,20.5,12.998,2,55
97,18.86,6.0032,2,63
31,18.86,8.9981,2,59
17,18.86,0,2,55
9,17.22,8.9981,2,67
2,17.22,8.9981,2,67
1,16.4,6.0032,2,82
19,16.4,0,2,82
74,14.76,0,2,90
205,14.76,0,2,93
445,16.4,0,2,87
228,15.58,0,2,87
78,17.22,7.0015,2,77
105,16.4,16.9979,2,82
148,17.22,0,2,82
137,17.22,0,2,77
141,16.4,7.0015,2,76
174,18.86,11.0014,2,67
229,18.86,19.0012,2,55
450,17.22,32.9975,2,54
410,16.4,31.0009,2,43
327,15.58,35.0008,2,43
213,14.76,35.0008,2,46
148,13.94,27.9993,2,46
109,13.12,27.9993,2,49
61,13.12,16.9979,2,49
38,13.12,26.0027,2,53
22,12.3,22.0028,2,56
6,12.3,15.0013,2,52
4,11.48,19.9995,2,56
2,10.66,15.0013,2,60
17,10.66,15.0013,2,60
88,9.84,11.0014,2,65
226,9.84,15.0013,2,65
441,9.84,15.0013,2,65
270,9.84,12.998,2,65
129,11.48,19.0012,2,56
164,13.12,19.9995,2,53
216,13.94,8.9981,2,46
198,14.76,0,2,46
170,14.76,15.0013,2,46
216,15.58,0,2,40
311,16.4,7.0015,2,37
488,16.4,6.0032,2,37
385,15.58,8.9981,2,40
267,13.94,7.0015,2,49
163,13.94,7.0015,2,49
134,13.94,7.0015,2,49
119,13.94,7.0015,2,49
77,10.66,7.0015,2,70
86,10.66,7.0015,2,70
43,10.66,7.0015,2,70
44,9.84,6.0032,2,70
18,9.84,0,2,75
6,9.84,6.0032,2,81
4,9.84,6.0032,2,81
5,9.02,8.9981,2,87
28,9.84,8.9981,2,87
90,9.84,0,2,87
157,9.84,8.9981,2,81
224,9.84,7.0015,2,87
270,12.3,0,2,70
300,12.3,6.0032,2,70
302,12.3,12.998,2,70
276,13.12,15.0013,2,66
305,13.12,15.0013,2,66
143,13.94,11.0014,2,61
67,12.3,12.998,2,70
64,11.48,11.0014,2,75
80,10.66,8.9981,2,87
77,9.84,12.998,2,93
78,9.84,8.9981,2,93
95,9.84,6.0032,2,87
70,9.84,8.9981,2,87
61,9.84,8.9981,2,87
51,9.84,7.0015,2,93
63,9.84,7.0015,2,93
17,9.84,6.0032,2,87
9,9.84,8.9981,2,87
4,10.66,12.998,2,81
4,10.66,16.9979,2,70
16,9.84,11.0014,2,75
62,9.84,11.0014,2,75
92,9.84,15.0013,2,70
148,10.66,19.0012,2,65
182,10.66,12.998,2,70
248,10.66,12.998,2,65
274,11.48,11.0014,2,61
243,12.3,11.0014,2,61
272,12.3,16.9979,2,56
296,12.3,15.0013,2,56
306,13.12,11.0014,2,53
181,12.3,16.9979,2,52
69,12.3,15.0013,2,52
50,11.48,12.998,2,56
66,11.48,7.0015,2,56
191,10.66,7.0015,2,60
42,9.84,8.9981,2,70
21,9.84,8.9981,2,65
6,9.02,6.0032,2,75
3,9.02,0,2,75
2,7.38,7.0015,2,80
17,7.38,7.0015,2,80
72,6.56,7.0015,2,86
234,6.56,7.0015,2,86
444,6.56,8.9981,2,86
277,7.38,7.0015,2,80
116,9.02,7.0015,2,75
116,10.66,8.9981,2,70
150,13.12,11.0014,2,61
141,15.58,15.0013,2,40
140,16.4,11.0014,2,35
171,17.22,19.0012,2,32
228,16.4,16.9979,2,43
430,16.4,16.9979,2,43
437,15.58,15.0013,2,43
291,14.76,16.9979,2,43
201,13.94,11.0014,2,46
154,13.12,11.0014,2,57
87,12.3,8.9981,2,65
46,12.3,8.9981,2,65
23,12.3,12.998,2,70
14,11.48,8.9981,2,61
4,12.3,0,2,61
2,12.3,0,2,70
3,12.3,0,2,70
15,13.12,6.0032,2,49
100,13.12,19.9995,2,45
299,13.12,0,2,45
529,12.3,0,2,49
289,13.12,0,2,49
116,13.94,11.0014,2,46
129,14.76,12.998,2,46
172,16.4,22.0028,2,40
184,18.04,16.9979,2,38
138,18.04,16.9979,2,38
146,18.04,12.998,2,38
276,18.04,16.9979,2,35
509,18.04,12.998,2,35
518,17.22,12.998,2,38
338,15.58,15.0013,2,43
212,14.76,8.9981,2,50
190,13.94,7.0015,2,61
118,13.12,12.998,2,57
51,13.12,8.9981,2,57
23,12.3,15.0013,2,56
10,11.48,11.0014,2,61
1,10.66,0,2,65
1,10.66,0,2,65
1,9.84,6.0032,2,70
20,9.84,6.0032,2,70
98,9.84,0,2,70
281,9.84,7.0015,2,70
508,9.84,15.0013,2,70
253,9.84,11.0014,2,70
108,10.66,15.0013,2,70
102,10.66,15.0013,2,65
138,11.48,19.0012,2,65
126,11.48,7.0015,2,61
108,12.3,11.0014,2,56
54,12.3,7.0015,2,61
75,10.66,7.0015,2,81
155,9.84,7.0015,2,87
167,9.84,7.0015,2,87
161,9.84,7.0015,2,87
125,9.84,8.9981,2,87
129,9.84,12.998,2,87
98,9.84,8.9981,2,87
60,9.84,11.0014,2,87
26,9.84,11.0014,2,87
12,9.84,8.9981,2,87
2,9.02,8.9981,2,80
4,9.02,19.0012,2,80
1,9.02,30.0026,2,75
18,8.2,19.0012,2,75
76,8.2,19.0012,2,75
267,8.2,16.9979,2,69
484,8.2,16.9979,2,64
238,8.2,15.0013,2,59
97,9.02,15.0013,2,51
99,9.84,15.0013,2,52
158,10.66,22.0028,2,48
154,12.3,22.0028,2,42
144,13.12,19.9995,2,39
134,13.12,19.9995,2,36
238,13.94,0,2,36
399,13.94,8.9981,2,34
417,13.94,11.0014,2,31
295,13.12,7.0015,2,33
199,13.12,0,2,36
177,12.3,6.0032,2,52
107,12.3,0,2,56
84,12.3,0,2,52
43,11.48,6.0032,2,65
13,11.48,6.0032,2,61
16,10.66,6.0032,2,52
5,10.66,6.0032,2,56
2,10.66,6.0032,2,56
17,9.84,15.0013,2,52
64,8.2,12.998,2,59
230,8.2,11.0014,2,59
448,8.2,11.0014,2,59
275,9.02,11.0014,2,55
124,10.66,8.9981,2,48
153,11.48,7.0015,2,45
176,12.3,8.9981,2,42
192,12.3,6.0032,2,42
146,13.12,6.0032,2,39
191,13.12,8.9981,2,45
268,13.94,16.9979,2,42
396,13.94,12.998,2,42
359,12.3,8.9981,2,61
262,13.12,0,2,57
151,13.12,0,2,57
122,13.12,6.0032,2,66
113,13.12,0,2,66
65,12.3,6.0032,2,70
53,12.3,8.9981,2,70
45,11.48,8.9981,2,81
26,10.66,12.998,2,81
9,9.84,15.0013,2,87
4,9.84,15.0013,2,87
2,9.02,11.0014,2,93
9,9.02,8.9981,2,93
19,9.02,8.9981,2,93
78,9.02,8.9981,2,93
90,9.02,7.0015,2,93
166,9.02,7.0015,2,93
183,9.84,7.0015,2,81
221,10.66,11.0014,2,81
235,10.66,19.0012,2,81
243,10.66,16.9979,2,81
124,12.3,19.9995,2,61
146,9.02,27.9993,2,75
144,9.02,31.0009,2,69
108,9.02,43.9989,2,47
87,8.2,36.9974,2,40
63,6.56,36.9974,2,43
48,5.74,43.0006,2,43
46,5.74,26.0027,2,39
20,4.92,32.9975,2,50
21,4.1,26.0027,2,68
24,3.28,31.0009,2,79
27,4.1,39.0007,2,58
14,4.1,46.0022,2,46
1,4.1,47.9988,2,46
3,4.1,26.0027,2,49
2,4.1,26.0027,2,49
18,3.28,12.998,2,53
26,3.28,16.9979,2,53
63,4.1,19.9995,2,49
91,4.92,23.9994,2,42
124,4.92,19.9995,2,42
140,5.74,43.0006,2,39
138,6.56,30.0026,2,40
111,6.56,35.0008,2,40
155,6.56,36.9974,2,40
164,8.2,31.0009,2,34
87,7.38,27.9993,2,37
96,6.56,31.0009,2,40
80,6.56,19.0012,2,40
57,5.74,22.0028,2,42
36,5.74,19.9995,2,43
28,5.74,11.0014,2,43
23,5.74,15.0013,2,43
9,5.74,15.0013,2,46
6,4.92,15.0013,2,50
4,5.74,12.998,2,46
1,4.92,7.0015,2,54
2,4.92,6.0032,2,54
17,4.1,8.9981,2,58
72,4.1,15.0013,2,54
195,4.1,12.998,2,54
417,4.1,8.9981,2,54
205,4.92,12.998,2,50
71,5.74,8.9981,2,50
90,9.02,12.998,2,37
118,11.48,22.0028,2,28
140,13.12,15.0013,2,22
135,13.94,7.0015,2,23
155,14.76,8.9981,2,27
211,14.76,12.998,2,23
407,14.76,12.998,2,23
405,13.94,16.9979,2,25
263,13.94,8.9981,2,25
214,12.3,11.0014,2,42
147,11.48,8.9981,2,45
102,10.66,7.0015,2,56
36,11.48,0,2,41
14,10.66,0,2,60
6,10.66,0,2,56
3,11.48,0,2,41
3,10.66,0,2,52
2,10.66,7.0015,2,65
22,10.66,7.0015,2,65
90,10.66,0,2,56
280,9.84,6.0032,2,60
513,9.84,0,2,70
262,10.66,6.0032,2,56
98,10.66,8.9981,2,60
112,12.3,11.0014,2,45
172,12.3,15.0013,2,52
173,14.76,16.9979,2,40
124,16.4,15.0013,2,40
145,17.22,30.0026,2,38
266,17.22,19.9995,2,35
523,17.22,23.9994,2,38
406,15.58,19.9995,2,46
281,14.76,11.0014,2,50
